Time (s),Compressor Speed (rpm),Condensor Air Mass Flow (kg/s),Evaporator Air Mass Flow (kg/s),Superheat (°C),Discharge Temperature (°C),Subcooling (°C),Condenser_Pressure (kPa),Evaporator_Pressure (kPa),Compressor_MassFlow (kg/s),EXV_MassFlow (kg/s),Compressor_Power (kW),Total Power (kW),Air Side Cooling Capacity (kW),Ref Side Cooling Capacity (kW)
146.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
146.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
146.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
146.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
147.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
148.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
149.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
150.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.55,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.6,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.65,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.7,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.75,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.8,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.85,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.9,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
151.95,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.05,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.1,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.15,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.2,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.25,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.3,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.35,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.4,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.45,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
152.5,4500,2.236,0.863625,18.53220423,64.73752728,2.507213827,2635.722214,875.5676454,0.060392077,0.060392077,3.386669589,3.772039589,10.52077097,10.52077097
